Id;ADC_ADC_Name__c;ADC_Benefit_Type__c;ADC_DME_Fax__c;ADC_DME_Name__c;ADC_DME_Phone__c;ADC_External_ID__c;ADC_Product__c;ADC_State__c;ADC_Valid_Contract_Status__c;ADC_Valid_Dispense_Status__c;ADC_Type__c;JF_State Name;JF_Insurance
7546;Aspire Health Plan - Montage Health;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Aspire Health Plan - Montage Health_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Aspire Health Plan - Montage Health
7599;Aultcare Health Insuring Corporation;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Aultcare Health Insuring Corporation_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Aultcare Health Insuring Corporation
7651;Baycare Select Health Plans;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Baycare Select Health Plans_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Baycare Select Health Plans
1528;Blue Cross Blue Shield;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Blue Cross Blue Shield_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield
6573;Blue Cross Blue Shield;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Blue Cross Blue Shield_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield
6625;Blue Cross Blue Shield Of Alabama;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Blue Cross Blue Shield Of Alabama_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of Alabama
206;Blue Cross Blue Shield Of North Carolina;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Blue Cross Blue Shield Of North Carolina_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of North Carolina
1541;Blue Cross Blue Shield Of North Carolina;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Blue Cross Blue Shield Of North Carolina_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of North Carolina
3027;Blue Cross Blue Shield Of North Carolina;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Blue Cross Blue Shield Of North Carolina_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of North Carolina
3959;Blue Cross Blue Shield Of North Carolina;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Blue Cross Blue Shield Of North Carolina_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of North Carolina
6659;Blue Cross Blue Shield Of North Carolina;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Blue Cross Blue Shield Of North Carolina_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Blue Shield Of North Carolina
7710;Blue Cross Of Idaho;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Blue Cross Of Idaho_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Blue Cross Of Idaho
7763;Bravo Health - Cigna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Bravo Health - Cigna_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Bravo Health - Cigna
7815;Bridgeway Health Solutions - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Bridgeway Health Solutions - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Bridgeway Health Solutions - Centene
238;Bright Health Management;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Bright Health Management_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Bright Health Management
3058;Bright Health Management;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Bright Health Management_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Bright Health Management
3991;Bright Health Management;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Bright Health Management_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Bright Health Management
7867;Buckeye Health Plan Community Solutions - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Buckeye Health Plan Community Solutions - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Buckeye Health Plan Community Solutions - Centene
7921;Capital District Physicians' Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Capital District Physicians' Health Plan_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Capital District Physicians' Health Plan
7973;Captial Advantage - Capital Blue;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Captial Advantage - Capital Blue_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Captial Advantage - Capital Blue
1575;Care Improvement Plus - Unitedhealthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Care Improvement Plus - Unitedhealthcare_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Care Improvement Plus - Unitedhealthcare
6690;Care Improvement Plus - Unitedhealthcare;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Care Improvement Plus - Unitedhealthcare_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Care Improvement Plus - Unitedhealthcare
3084;Care N' Care Insurance Company Of North Carolina;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Care N' Care Insurance Company Of North Carolina_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Care N' Care Insurance Company Of North Carolina
3112;Careplus Health Plans - Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Careplus Health Plans - Humana_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Careplus Health Plans - Humana
8025;Careplus Health Plans - Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Careplus Health Plans - Humana_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Careplus Health Plans - Humana
3166;Cariten Health Plan - Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Cariten Health Plan - Humana_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Cariten Health Plan - Humana
8077;Cariten Health Plan - Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cariten Health Plan - Humana_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Cariten Health Plan - Humana
1630;Centene Corporation;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Centene Corporation_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Centene Corporation
3218;Centene Corporation;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Centene Corporation_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Centene Corporation
8129;Centene Corporation;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Centene Corporation_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Centene Corporation
3270;Cha Hmo- Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Cha Hmo- Humana_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Cha Hmo- Humana
8181;Cha Hmo- Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cha Hmo- Humana_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Cha Hmo- Humana
8233;Cigna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cigna_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Cigna
303;Community Care;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Community Care_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community Care
4056;Community Care;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Community Care_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community Care
6748;Community Care;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Care_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community Care
6800;Community First Health Plans;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community First Health Plans_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community First Health Plans
6852;Community Health Choice;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Health Choice_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community Health Choice
6904;Community Health Group;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Health Group_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Community Health Group
3303;Coventry Health Care;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Coventry Health Care_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Coventry Health Care
1687;Coventry Helath Care - Aetna;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Coventry Helath Care - Aetna_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Coventry Helath Care - Aetna
8286;Coventry Helath Care - Aetna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Coventry Helath Care - Aetna_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Coventry Helath Care - Aetna
8339;Excellus Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Excellus Health Plan_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Excellus Health Plan
3305;Firstcarolinacare Insurance Company;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Firstcarolinacare Insurance Company_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Firstcarolinacare Insurance Company
8391;Florida Blue Medicare;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Florida Blue Medicare_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Florida Blue Medicare
8443;Freedom Health - Anthem;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Freedom Health - Anthem_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Freedom Health - Anthem
6959;Geisinger Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Geisinger Health Plan_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Geisinger Health Plan
8495;Group Health - Emblemhealth;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Group Health - Emblemhealth_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Group Health - Emblemhealth
8548;Health Alliance - Henry Ford Health System;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Alliance - Henry Ford Health System_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Health Alliance - Henry Ford Health System
8600;Health Alliance Connect;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Alliance Connect_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Health Alliance Connect
8652;Health Net - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Net - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Health Net - Centene
362;Healthpartners;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Healthpartners_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Healthpartners
4115;Healthpartners;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Healthpartners_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Healthpartners
8707;Healthspring - Cigna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Healthspring - Cigna_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Healthspring - Cigna
8760;Home State Health - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Home State Health - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Home State Health - Centene
1759;Humana;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Humana_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Humana
3345;Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Humana_Edwards Health Care Services_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Humana
7012;Humana;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Humana_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Humana
8812;Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Humana_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Humana
418;Imperial Health;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Imperial Health_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Imperial Health
4171;Imperial Health;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Imperial Health_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Imperial Health
8864;Independent Health Association;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Independent Health Association_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Independent Health Association
471;Inland Empire Health Plan;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Inland Empire Health Plan_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Inland Empire Health Plan
4224;Inland Empire Health Plan;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Inland Empire Health Plan_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Inland Empire Health Plan
1816;Kaiser;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Kaiser_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Kaiser
8916;Keystone Health Plan East;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Keystone Health Plan East_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Keystone Health Plan East
8968;Longevity Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Longevity Health Plan_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Longevity Health Plan
9020;Louisiana Healthcare Connections - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Louisiana Healthcare Connections - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Louisiana Healthcare Connections - Centene
9072;Magnolia Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Magnolia Health Plan - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Magnolia Health Plan - Centene
7065;Medical Associates Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Medical Associates Health Plan_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Medical Associates Health Plan
7119;Mutual Of Omaha Insurance Company;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Mutual Of Omaha Insurance Company_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Mutual Of Omaha Insurance Company
540;MVP Health Plan;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;MVP Health Plan_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; MVP Health Plan
4293;MVP Health Plan;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;MVP Health Plan_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; MVP Health Plan
7171;MVP Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;MVP Health Plan_Total Medical Supply, Inc_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; MVP Health Plan
9126;Neighborhood Health Plan Of Rhode Island;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Neighborhood Health Plan Of Rhode Island_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Neighborhood Health Plan Of Rhode Island
9178;Optimum Healthcare - Anthem;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Optimum Healthcare - Anthem_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Optimum Healthcare - Anthem
1881;Oxford Health Plans - Unitedhealthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Oxford Health Plans - Unitedhealthcare_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Oxford Health Plans - Unitedhealthcare
9230;Peach State Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Peach State Health Plan - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Peach State Health Plan - Centene
9282;Pennsylvania Health & Wellness - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Pennsylvania Health & Wellness - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Pennsylvania Health & Wellness - Centene
1936;Preferred Care Partners - Unitedhealthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Preferred Care Partners - Unitedhealthcare_Byram Healthcare_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Preferred Care Partners - Unitedhealthcare
603;Priority Health Medicare;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Priority Health Medicare_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Priority Health Medicare
4356;Priority Health Medicare;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Priority Health Medicare_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Priority Health Medicare
658;San Mateo Health Commission;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;San Mateo Health Commission_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; San Mateo Health Commission
4411;San Mateo Health Commission;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;San Mateo Health Commission_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; San Mateo Health Commission
711;Santa Clara County Health Authority;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Santa Clara County Health Authority_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Santa Clara County Health Authority
4464;Santa Clara County Health Authority;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Santa Clara County Health Authority_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Santa Clara County Health Authority
765;Selecthealth;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Selecthealth_Advanced Diabetes Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Selecthealth
4518;Selecthealth;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Selecthealth_United States Medical Supply_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Selecthealth
9339;Summacare;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Summacare_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Summacare
9391;Trillium Community Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Trillium Community Health Plan - Centene_CCS Medical_NC_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;NC;TRUE;TRUE;MEDICARE;NC; Trillium Community Health Plan - Centene
